segment_id,meeting_id,speaker_id,dact_id,word,start_time,end_time,dialogue_act_type,dialogue_act_gloss,dialogue_act_category,event_type,audio,video,lip_video
TS3006d-B-1506.26-1506.57-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.130,<laugh>,1506.26,1506.572,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/TS3006d-B-1506.26-1506.57-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/TS3006d-B-1506.26-1506.57-laughter.mp4,
TS3006d-B-1542.24-1542.91-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.135,<laugh>,1542.237,1542.908,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/TS3006d-B-1542.24-1542.91-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/TS3006d-B-1542.24-1542.91-laughter.mp4,
TS3006d-B-1562.76-1563.85-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.137,<laugh>,1562.76,1563.85,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3006d-B-1562.76-1563.85-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3006d-B-1562.76-1563.85-laughter.mp4,
TS3006d-B-1574.95-1575.19-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.139,<laugh>,1574.95,1575.187,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/TS3006d-B-1574.95-1575.19-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/TS3006d-B-1574.95-1575.19-laughter.mp4,
TS3006d-B-1576.02-1576.66-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.140,<laugh>,1576.022,1576.656,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/TS3006d-B-1576.02-1576.66-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/TS3006d-B-1576.02-1576.66-laughter.mp4,
TS3006d-B-1590.49-1590.75-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.143,<laugh>,1590.492,1590.748,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/TS3006d-B-1590.49-1590.75-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/TS3006d-B-1590.49-1590.75-laughter.mp4,
TS3006d-B-1628.23-1628.68-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.150,<laugh>,1628.23,1628.684,oth,Other,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/TS3006d-B-1628.23-1628.68-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/TS3006d-B-1628.23-1628.68-laughter.mp4,
TS3006d-B-1631.66-1632.97-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.151,<laugh>,1631.661,1632.972,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/TS3006d-B-1631.66-1632.97-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/TS3006d-B-1631.66-1632.97-laughter.mp4,
TS3006d-B-1647.14-1647.92-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.152,<laugh>,1647.14,1647.92,be.pos,Be-Positive,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/TS3006d-B-1647.14-1647.92-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/TS3006d-B-1647.14-1647.92-laughter.mp4,
TS3006d-B-1711.92-1712.71-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.154,<laugh>,1711.916,1712.706,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/TS3006d-B-1711.92-1712.71-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/TS3006d-B-1711.92-1712.71-laughter.mp4,
TS3006d-B-1748.76-1748.76-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.159,<laugh>,1748.76,1748.76,oth,Other,Other,laughter,,,
TS3006d-B-1760.18-1760.34-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.163,<laugh>,1760.18,1760.343,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/TS3006d-B-1760.18-1760.34-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/TS3006d-B-1760.18-1760.34-laughter.mp4,
TS3006d-B-1768.97-1768.97-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.164,<laugh>,1768.97,1768.97,ass,Assess,Task,laughter,,,
TS3006d-B-1793.77-1793.90-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.166,<laugh>,1793.77,1793.898,inf,Inform,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/TS3006d-B-1793.77-1793.90-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/TS3006d-B-1793.77-1793.90-laughter.mp4,
TS3006d-B-1801.46-1801.46-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.169,<laugh>,1801.46,1801.46,oth,Other,Other,laughter,,,
TS3006d-B-1929.13-nan-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.176,<laugh>,1929.128,,sug,Suggest,Task,laughter,,,
TS3006d-B-1932.85-1933.13-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.176,<laugh>,1932.85,1933.135,sug,Suggest,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/TS3006d-B-1932.85-1933.13-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/TS3006d-B-1932.85-1933.13-laughter.mp4,
TS3006d-B-1963.53-nan-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.182,<laugh>,1963.532,,ass,Assess,Task,laughter,,,
TS3006d-B-1965.90-1966.08-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.182,<laugh>,1965.9,1966.079,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/TS3006d-B-1965.90-1966.08-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/TS3006d-B-1965.90-1966.08-laughter.mp4,
TS3006d-B-2005.92-2005.92-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.188,<laugh>,2005.92,2005.92,inf,Inform,Task,laughter,,,
TS3006d-B-2007.04-2007.11-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.188,<laugh>,2007.04,2007.112,inf,Inform,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/TS3006d-B-2007.04-2007.11-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/TS3006d-B-2007.04-2007.11-laughter.mp4,
TS3006d-B-2045.49-2045.49-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.197,<laugh>,2045.49,2045.49,fra,Fragment,Minor,laughter,,,
TS3006d-B-2082.40-2082.51-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.204,<laugh>,2082.4,2082.508,sug,Suggest,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/TS3006d-B-2082.40-2082.51-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/TS3006d-B-2082.40-2082.51-laughter.mp4,
TS3006d-B-2090.04-2090.91-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.205,<laugh>,2090.044,2090.907,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3006d-B-2090.04-2090.91-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3006d-B-2090.04-2090.91-laughter.mp4,
TS3006d-B-2091.20-2091.36-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.208,<laugh>,2091.196,2091.364,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/TS3006d-B-2091.20-2091.36-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/TS3006d-B-2091.20-2091.36-laughter.mp4,
TS3006d-B-2111.67-nan-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.211,<laugh>,2111.671,,ass,Assess,Task,laughter,,,
TS3006d-B-2122.06-2122.06-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.213,<laugh>,2122.06,2122.06,sug,Suggest,Task,laughter,,,
TS3006d-B-2130.59-2132.36-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.215,<laugh>,2130.586,2132.358,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/TS3006d-B-2130.59-2132.36-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/TS3006d-B-2130.59-2132.36-laughter.mp4,
TS3006d-B-2142.49-nan-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.217,<laugh>,2142.492,,ass,Assess,Task,laughter,,,
TS3006d-B-2163.29-2163.47-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.221,<laugh>,2163.29,2163.474,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/TS3006d-B-2163.29-2163.47-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/TS3006d-B-2163.29-2163.47-laughter.mp4,
TS3006d-B-2189.46-2189.46-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.227,<laugh>,2189.46,2189.46,ass,Assess,Task,laughter,,,
TS3006d-B-2196.49-2196.49-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.229,<laugh>,2196.49,2196.49,sug,Suggest,Task,laughter,,,
TS3006d-B-2231.48-2231.65-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.238,<laugh>,2231.48,2231.647,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/TS3006d-B-2231.48-2231.65-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/TS3006d-B-2231.48-2231.65-laughter.mp4,
TS3006d-B-2259.86-2259.86-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.239,<laugh>,2259.86,2259.86,fra,Fragment,Minor,laughter,,,
TS3006d-B-2297.37-2298.12-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.248,<laugh>,2297.372,2298.117,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/TS3006d-B-2297.37-2298.12-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/TS3006d-B-2297.37-2298.12-laughter.mp4,
TS3006d-B-2342.00-2342.27-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.252,<laugh>,2342.0,2342.27,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/TS3006d-B-2342.00-2342.27-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/TS3006d-B-2342.00-2342.27-laughter.mp4,
TS3006d-B-2378.82-2379.00-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.257,<laugh>,2378.82,2379.002,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/TS3006d-B-2378.82-2379.00-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/TS3006d-B-2378.82-2379.00-laughter.mp4,
TS3006d-B-2397.77-2398.24-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.260,<laugh>,2397.77,2398.236,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/TS3006d-B-2397.77-2398.24-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/TS3006d-B-2397.77-2398.24-laughter.mp4,
TS3006d-B-2470.85-nan-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.266,<laugh>,2470.851,,inf,Inform,Task,laughter,,,
TS3006d-B-2474.49-nan-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.267,<laugh>,2474.492,,stl,Stall,Minor,laughter,,,
TS3006d-B-2477.17-2477.61-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.267,<laugh>,2477.17,2477.606,stl,Stall,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/TS3006d-B-2477.17-2477.61-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/TS3006d-B-2477.17-2477.61-laughter.mp4,
TS3006d-B-2499.29-2499.85-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.255,<laugh>,2499.288,2499.847,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3006d-B-2499.29-2499.85-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3006d-B-2499.29-2499.85-laughter.mp4,
TS3006d-B-2502.96-2502.96-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.271,<laugh>,2502.96,2502.96,ass,Assess,Task,laughter,,,
TS3006d-B-2533.01-2533.82-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.275,<laugh>,2533.01,2533.82,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/TS3006d-B-2533.01-2533.82-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/TS3006d-B-2533.01-2533.82-laughter.mp4,
TS3006d-B-2547.60-2547.77-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.278,<laugh>,2547.6,2547.772,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/TS3006d-B-2547.60-2547.77-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/TS3006d-B-2547.60-2547.77-laughter.mp4,
TS3006d-B-2611.61-2611.79-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.284,<laugh>,2611.61,2611.788,inf,Inform,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/TS3006d-B-2611.61-2611.79-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/TS3006d-B-2611.61-2611.79-laughter.mp4,
TS3006d-B-2725.32-2725.85-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.291,<laugh>,2725.32,2725.848,be.pos,Be-Positive,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/TS3006d-B-2725.32-2725.85-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/TS3006d-B-2725.32-2725.85-laughter.mp4,
TS3006d-B-2894.51-2894.88-laughter,TS3006d,B,TS3006d.B.dialog-act.dharshi.50,<laugh>,2894.508,2894.876,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/TS3006d-B-2894.51-2894.88-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/TS3006d-B-2894.51-2894.88-laughter.mp4,
ES2016a-D-233.55-235.23-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.14,<laugh>,233.549,235.228,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2016a-D-233.55-235.23-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2016a-D-233.55-235.23-laughter.mp4,
ES2016a-D-380.44-381.87-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.18,<laugh>,380.438,381.871,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2016a-D-380.44-381.87-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2016a-D-380.44-381.87-laughter.mp4,
ES2016a-D-382.54-382.54-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.16,<laugh>,382.544,382.544,inf,Inform,Task,laughter,,,
ES2016a-D-386.44-386.62-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.16,<laugh>,386.44,386.625,inf,Inform,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2016a-D-386.44-386.62-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2016a-D-386.44-386.62-laughter.mp4,
ES2016a-D-408.41-408.66-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.21,<laugh>,408.41,408.664,sug,Suggest,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2016a-D-408.41-408.66-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2016a-D-408.41-408.66-laughter.mp4,
ES2016a-D-624.61-624.61-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.35,<laugh>,624.609,624.609,ass,Assess,Task,laughter,,,
ES2016a-D-744.75-745.55-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.38,<laugh>,744.752,745.552,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2016a-D-744.75-745.55-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2016a-D-744.75-745.55-laughter.mp4,
ES2016a-D-794.14-797.10-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.42,<laugh>,794.144,797.104,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/ES2016a-D-794.14-797.10-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/ES2016a-D-794.14-797.10-laughter.mp4,
ES2016a-D-814.64-816.52-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.43,<laugh>,814.64,816.525,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/ES2016a-D-814.64-816.52-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/ES2016a-D-814.64-816.52-laughter.mp4,
ES2016a-D-823.93-825.78-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.44,<laugh>,823.934,825.78,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2016a-D-823.93-825.78-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2016a-D-823.93-825.78-laughter.mp4,
ES2016a-D-827.05-828.23-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.45,<laugh>,827.048,828.233,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2016a-D-827.05-828.23-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2016a-D-827.05-828.23-laughter.mp4,
ES2016a-D-878.34-878.34-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.48,<laugh>,878.34,878.34,off,Offer,Other,laughter,,,
ES2016a-D-882.14-882.14-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.49,<laugh>,882.14,882.14,el.inf,Elicit-Inform,Elicit,laughter,,,
ES2016a-D-902.61-902.61-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.58,<laugh>,902.609,902.609,inf,Inform,Task,laughter,,,
ES2016a-D-964.56-964.56-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.61,<laugh>,964.56,964.56,ass,Assess,Task,laughter,,,
ES2016a-D-976.07-976.07-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.63,<laugh>,976.07,976.07,be.pos,Be-Positive,Other,laughter,,,
ES2016a-D-979.32-979.32-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.65,<laugh>,979.32,979.32,be.pos,Be-Positive,Other,laughter,,,
ES2016a-D-1178.38-1178.38-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.67,<laugh>,1178.384,1178.384,ass,Assess,Task,laughter,,,
ES2016a-D-1208.27-1212.00-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.69,<laugh>,1208.274,1211.996,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2016a-D-1208.27-1212.00-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2016a-D-1208.27-1212.00-laughter.mp4,
ES2016a-D-1322.12-1322.27-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.72,<laugh>,1322.12,1322.271,bck,Backchannel,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/ES2016a-D-1322.12-1322.27-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/ES2016a-D-1322.12-1322.27-laughter.mp4,
ES2016a-D-1374.29-1376.97-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.78,<laugh>,1374.287,1376.973,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/ES2016a-D-1374.29-1376.97-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/ES2016a-D-1374.29-1376.97-laughter.mp4,
ES2016a-D-1380.76-1381.28-laughter,ES2016a,D,ES2016a.D.dialog-act.vkaraisk.79,<laugh>,1380.762,1381.28,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2016a-D-1380.76-1381.28-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2016a-D-1380.76-1381.28-laughter.mp4,
IS1009d-C-132.17-135.25-laughter,IS1009d,C,IS1009d.C.dialog-act.dharshi.2,<laugh>,132.166,135.248,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IS1009d-C-132.17-135.25-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IS1009d-C-132.17-135.25-laughter.mp4,
